OBJECTID,HUC_8,HUC_12,HU_8_NAME,HU_10_NAME,HU_12_NAME,county_10,countylsad,city_10,citylsda,,blank
87816,,070802010605,,Upper Little Fox River,Sugar Creek-Cedar River,,,,,,
87817,,070802030301,,Coon Creek-North Wyaconda River,Winans Creek,,,,,,
87818,,070600040302,,Upper South Wyaconda River,South Branch Turkey River-Turkey River,,,,,,
87819,,070802030302,,North Fork North Fabius River,Willow Creek,,,,,,
87820,,070600040303,,Carter Creek-North Fork North Fabius River,Chihaks Creek-Turkey River,,,,,,
87821,,070600020207,,South Fork North Fabius River,Ten Mile Creek,,,,,,
87822,,070600020103,,Headwaters North Fabius River,Staff Creek,,,,,,
87824,,070600020105,,Dumas Creek-Des Moines River,Hayden Prairie State Wildlife Area-Beaver Creek,,,,,,
87857,,070600020201,,Downing Reservoir-North Fabius River,Bigalks Creek,,,,,,
87868,,070600020301,,North Wyaconda River,North Canoe Creek,,,,,,
87877,,070600020604,,Kaylor Branch-Fox River,French Creek,,,,,,
87878,,070600020206,,Headwaters North Fork Middle Fabius River,Martha Creek-Upper Iowa River,,,,,,
87887,,070802010401,,Lower Little Fox River,Drainage Ditch 11,,,,,,
87888,,070802010403,,Middle South Wyaconda River,Deer Creek,,,,,,
87890,,070600020503,,Gunns Branch,Bear Creek,,,,,,
87894,,070600020601,,Weaver Branch-Des Moines River,Patterson Creek,,,,,,
87895,,070802030104,,Brush Creek-Fox River,Lime Creek,,,,,,
87901,,070600020401,,Headwaters South Fork Middle Fabius River,Dry Run,,,,,,
87906,,070600020404,,Bridge Creek,City of Decorah-Upper Iowa River,,,,,,
87912,,070600020406,,Memphis Reservoir-North Fabius River,Trout River,,,,,,
87918,,070600020602,,Lower South Wyaconda River,Paint Creek-Upper Iowa River,,,,,,
87923,,070600020603,,Tobin Creek,Silver Creek,,,,,,
87925,,070600010702,,Upper Honey Creek,Clear Creek-Mississippi River,,,,,,
87928,,070600010707,,Fox River,Leitner Creek-Mississippi River,,,,,,
87937,,070600010705,,Bear Creek,Buck Creek-Mississippi River,,,,,,
87938,,070600020202,,Brushy Creek,Silver Creek,,,,,,
87939,,070802070101,,Upper Wyaconda River,Headwaters West Branch Iowa River,,,,,,
87940,,070802070103,,Indian Creek,Eagle Lake State Game Management Area-West Branch Iowa River,,,,,,
87946,,070802030105,,Sugar Creek,Buffalo Creek,,,,,,
87947,,071000030401,,North Fork Middle Fabius River,Headwaters Little Buffalo Creek,,,,,,
87953,,070802030103,,Des Moines River,Pike Run,,,,,,
87955,,070802030106,,Little Wyaconda River,Bear Creek-Winnebago River,,,,,,
87959,,070200090401,,Long Branch-North Fabius River,Drainage Ditch No 21,,,,,,
87963,,070200090201,,South Fork Middle Fabius River,Ditch No 60,,,,,,
87964,,071000020106,,Greys Island-Mississippi River,School Creek-Des Moines River,,,,,,
87965,,071000020102,,Middle Honey Creek,Ditch Number 23,,,,,,
87969,,070200090601,,Sand Hill Branch-Middle Fabius River,Iowa Lake,,,,,,
87971,,071000030108,,Lower Honey Creek,Okamanpeedan Lake-East Fork Des Moines River,,,,,,
87978,,070200090402,,Headwaters Buck Run-Mississippi River,Judicial Ditch No 13 (Branch A),,,,,,
87985,,070802030102,,Middle Wyaconda River,State Line Lake-Lime Creek,,,,,,
87993,,070200090602,,City of Baring-Bridge Creek,Upper South Creek,,,,,,
87998,,071000020105,,Little Sugar Creek-Sugar Creek,Brown Creek,,,,,,
88001,,070200090303,,Cooper Branch-North Fabius River,Middle Branch Blue Earth River,,,,,,
88015,,070200090203,,Little Bridge Creek-Bridge Creek,West Branch Blue Earth River,,,,,,
88024,,070200090403,,Reddish Branch-Middle Fabius River,Judicial Ditch No 13,,,,,,
88028,,070200090202,,Buck Run-Mississippi River,Judicial Ditch No 7,,,,,,
88058,,071000030107,,Lower Wyaconda River,Soldier Creek,,,,,,
88059,,070200090504,,Frazier Creek-Mississippi River,Brush Creek,,,,,,
88060,,070200090404,,Durgens Creek,County Ditch No 31-Coon Creek,,,,,,
88066,,071000020101,,Town of Weber-North Fabius River,Story Brook,,,,,,
88072,,070600020208,,Middle Fabius River,Falcon Springs State Wildlife Area-Upper Iowa River,,,,,,
88116,,070600020302,,North Fabius River,Canoe Creek,,,,,,
88119,,070600020605,,Curtis Creek-Mississippi River,Clear Creek-Upper Iowa River,,,,,,
242225,,070600020606,,Drainage Ditch 21,Upper Iowa River,,,,,,
242230,,070600020107,,Drainage Ditch 63-East Fork Des Moines River,Town of Granger-Upper Iowa River,,,,,,
242231,,070802010505,,Jack Creek,Town of Otranto-Cedar River,,,,,,
242233,,070802020107,,Buffalo Creek,Goose Creek-Shell Rock River,,,,,,
242236,,070600020106,,Lindsey Creek,City of Le Roy-Upper Iowa River,,,,,,
242237,,070801020201,,Fourmile Creek,Headwaters Wapsipinicon River,,,,,,
242238,,070600020204,,Headwaters Boone River,Cold Water Creek,,,,,,
242240,,070600020205,,Cylinder Creek,Pine Creek,,,,,,
242241,,070600020203,,Headwaters Lotts Creek,Daisy Valley-Upper Iowa River,,,,,,
242242,,070600020501,,Headwaters Prairie Creek,North Bear Creek,,,,,,
242243,,070802010703,,Black Cat Creek,City of Stacyville-Little Cedar River,,,,,,
242246,,070600010402,,Drainage Ditch 132,Lower Winnebago Creek,,,,,,
242249,,070802010402,,City of Emmetsburg-Des Moines River,Headwaters Deer Creek,,,,,,
242259,,070600020502,,Plum Creek,Waterloo Creek,,,,,,
242260,,070802010504,,Drainage Ditch 80,Otter Creek,,,,,,
242261,,070802020106,,Drainage Ditch No 1,County Ditch No 55,,,,,,
242262,,070600020101,,Oak Lake-East Fork Des Moines River,North Branch Upper Iowa River-Upper Iowa River,,,,,,
242378,,070600010505,,Drainage Ditch 7,Town of New Albin-Mississippi River,,,,,,
242380,,070802010702,,Headwaters Black Cat Creek,Village of Meyer-Little Cedar River,,,,,,
242381,,070802010503,,Mud Creek,Woodbury Creek,,,,,,
242384,,070400080804,,Headwaters Buffalo Creek,Riceford Creek,,,,,,
242387,,102300070209,,Sentral High School-Black Cat Creek,Otter Creek,,,,,,
242388,,102300060602,,Buaer Landing Strip-East Fork Des Moines River,Lake Manawa-Missouri River,,,,,,
242389,,102300050309,,Calamus Creek,Dutch Hollow-Maple River,,,,,,
242393,,102300050308,,Drainage Ditch 49-Des Moines River,Heisler Creek-Maple River,,,,,,
242396,,102300040202,,Drainage Ditch 35-East Fork Des Moines River,Dry Branch,,,,,,
242401,,102300040102,,Headwaters Mud Creek,Headwaters West Fork Little Sioux River,,,,,,
242406,,102400010101,,Drainage Ditch 151-Des Moines River,Headwaters Keg Creek,,,,,,
242407,,102300050104,,Prairie Creek,Little Maple Creek,,,,,,
242408,,102300070304,,Crooked Run-East Fork Des Moines River,Welsh Creek-Boyer River,,,,,,
242410,,102300070401,,East Swan Lake State Game Management Area-Jack Creek,Upper Willow Creek,,,,,,
242413,,102802010205,,Headwaters Jack Creek,Wolf Creek,,,,,,
242417,,102802010201,,Little Buffalo Creek,Chariton Creek,,,,,,
242418,,102400010106,,Ditch No 40,Eaton Ditch-Keg Creek-Missouri River,,,,,,
242425,,102300060405,,Union Slough National Wildlife Refuge-Union Slough Ditch,Henchal Creek-Mosquito Creek,,,,,,
242426,,102400010103,,Drainage Ditch No 80,Little Keg Creek-Keg Creek,,,,,,
242427,,102300060406,,Drainage Ditch No 90,Pony Creek Ditch,,,,,,
242428,,102400010104,,Union Slough Ditch,Pony Creek Lake-Pony Creek Ditch,,,,,,
242429,,102300070306,,Headwaters Middle Branch Blue Earth River,Buss Creek-Boyer River,,,,,,
242430,,102300040203,,Drainage Ditch No 7,Headwaters Mud Creek,,,,,,
242938,,102801020206,,Timber Coulee Creek,Wolf Creek-Thompson River,,,,,,
243064,,102801020205,,Rock Falls Creek,Threemile Creek,,,,,,
243065,,102300010302,,Uphams Slough Creek-Little Cedar River,Perry Creek,,,,,,
243066,,102300010402,,Bohemian Creek,McCandless Cleghorn Ditch,,,,,,
243067,,102300031105,,City of Mason City-Winnebago River,City of Sioux Rapids-Little Sioux River,,,,,,
243068,,102300010504,,Headwaters East Branch Iowa River,Headwaters East Soldier River,,,,,,
243069,,102300010505,,Cheslea Creek-Willow Creek,Middle Soldier River,,,,,,
243070,,102300031302,,Wexford Creek,Martin Area County Park-Little Sioux River,,,,,,
243071,,102300040103,,Paint Creek,Whisky Creek,,,,,,
243072,,102300031301,,Village of Deerfield-Wapsipinicon River,Burr Oak Creek-Little Sioux River,,,,,,
243073,,102300020202,,Upper Yellow River,Willow Creek,,,,,,
243074,,102400050601,,Burr Oak Creek-Turkey River,Little Tarkio Creek,,,,,,
243075,,102400090602,,Headwaters Paint Creek,Longs Branch-West Nodaway River,,,,,,
243076,,102400020402,,Norfolk Creek,Lower Indian Creek,,,,,,
243077,,102400020607,,Headwaters Flood Creek,Outlet Silver Creek,,,,,,
243078,,102400090502,,Stewart Creek-Cedar River,Show Creek-Middle Nodaway River,,,,,,
243079,,102400090601,,Winnebago River,Sin Creek,,,,,,
243080,,102400020505,,Clear Creek,Willow Slough-West Nishnabotna River,,,,,,
243081,,102400020703,,Nutting Creek,Middle Walnut Creek,,,,,,
243082,,102400020606,,Mallard Marsh-Winnebago River,Lower Silver Creek,,,,,,
243083,,102400030603,,Elk Creek,Coe Creek-East Nishnabotna River,,,,,,
243084,,102400050602,,Calmus Creek,Headwaters Tarkio River,,,,,,
243085,,102400090403,,Rogers Creek,Williams Creek,,,,,,
243086,,102300031402,,Village of Ionia-Wapsipinicon River,Silver Creek,,,,,,
243087,,102300031406,,Mason Creek-Winnebago River,Fourmile Creek-Little Sioux River,,,,,,
243088,,102300031103,,Colwell County Park-Little Cedar River,Montgomery Creek,,,,,,
243089,,102300060407,,Headwaters Yellow River,Little Mosquito Creek-Mosquito Creek,,,,,,
243090,,102400010302,,Brockamp Creek-Turkey River,Waubonsie Creek,,,,,,
243091,,102300031208,,Beaver Creek,Bear Creek,,,,,,
243092,,102300031407,,Middle Yellow River,Ashton Creek,,,,,,
243093,,102300040302,,Whiskey Creek-Shell Rock River,Headwaters Wolf Creek,,,,,,
243094,,102300050204,,Picatee Creek-Mississippi River,Hog Run-Maple River,,,,,,
243095,,102300050201,,Lower Yellow River,Unnamed Creek,,,,,,
243096,,102300020101,,Community of Nordness,Headwaters Deep Creek,,,,,,
243097,,102300031209,,Trout Creek,Lange Creek-Mill Creek,,,,,,
243098,,102300031204,,Trout Creek-Trout River,Mud Creek,,,,,,
243099,,102300031109,,Spring Branch-Little Wapsipinicon River,Henry Creek-Little Sioux River,,,,,,
243100,,102300030902,,Dry Branch,Willow Creek,,,,,,
243101,,102300031403,,Upper East Branch Wapsipinicon River,Railroad Creek-Little Sioux River,,,,,,
243102,,102300040101,,Skunk Creek-Cedar River,Fiddle Creek,,,,,,
243103,,102300020502,,Wonder Creek,Village of Merrill-Floyd River,,,,,,
243104,,102300030803,,Upper Little Turkey River,Prairie Creek,,,,,,
243105,,102801020209,,Village of Lawler-Crane Creek,Star Branch-Thompson River,,,,,,
243338,,102300031410,,Upper Coon Creek,Bacon Creek,,,,,,
243339,,102300070203,,Mormon Creek,Village of Early-Boyer River,,,,,,
243340,,102300010611,,Chipmunk Creek,County Line Ditch-Missouri River,,,,,,
243472,,102300010301,,Middle Coon Creek,West Branch Perry Creek-Perry Creek,,,,,,
243473,,102300010502,,Lower Coon Creek,Headwaters Soldier River,,,,,,
243474,,102801020203,,Pumpkin Ridge-North Fork Bad Axe River,West Branch Creek,,,,,,
243475,,102300031210,,North Fork Bad Axe River,Gray Creek,,,,,,
243476,,102300020405,,Springville Branch of the Bad Axe River,Orange City Slough,,,,,,
243477,,102300040201,,Side Hollow Lake-South Fork Bad Axe River,McElhaney Creek,,,,,,
243478,,102300070102,,South Fork Bad Axe River,Middle East Boyer River,,,,,,
243479,,102802010107,,Bad Axe River,Walker Branch,,,,,,
243480,,102300060304,,Hornby Creek,Pigeon Creek,,,,,,
243481,,102801020101,,Rush Creek,Headwaters Twelvemile Creek,,,,,,
243482,,102300070604,,Sugar Creek,Harris Grove Creek-Boyer River,,,,,,
243483,,102300040403,,Copper Creek,Big Whisky Creek,,,,,,
243484,,102300040204,,Village of Northwood-Shell Rock River,Mud Creek,,,,,,
243485,,102300050307,,North Branch Turkey River,Dutch Creek-Simmons Creek,,,,,,
243486,,102300050306,,Turtle Creek,Koker Creek-Maple River,,,,,,
243487,,102300050305,,Watsons Creek-Wapsipinicon River,Reynolds Creek,,,,,,
243488,,102300060503,,Beaver Creek-Little Cedar River,Honey Creek,,,,,,
243489,,102300050206,,Headwaters Crane Creek,Odebolt Creek,,,,,,
243490,,102300050302,,Village of Plymouth-Shell Rock River,Badger Creek-Maple River,,,,,,
243491,,102300020504,,Headwaters Rock Creek,Floyd River,,,,,,
243492,,102300040503,,Beaver Creek,Monona-Harrison Ditch,,,,,,
243493,,102801020102,,Spring Creek,Twelvemile Creek,,,,,,
243494,,102300070101,,Otter Creek-Turkey River,Upper East Boyer River,,,,,,
243495,,102300040501,,Village Creek,Oliver Lake Ditch-Monona Harrison Ditch,,,,,,
243496,,102300031203,,Headwaters Village Creek,Ginger Creek-Dry Run,,,,,,
243497,,102400100104,,Wharam Creek,Cipra Branch-East Nodaway River,,,,,,
243498,,102802010207,,Spring Creek-Crane Creek,Lost Branch-Chariton River,,,,,,
243499,,102400130201,,Beaver Creek,Middle Branch One Hundred and Two River,,,,,,
243500,,102300010606,,Spring Creek,Soldier River,,,,,,
243501,,102300020408,,Rock Creek,West Branch Floyd River,,,,,,
243502,,102400090702,,Headwaters Little Turkey River,Wolf Run-West Nodaway River,,,,,,
243503,,102400030704,,Coon Creek-Upper Iowa River,City of Essex-East Nishnabotna River,,,,,,
243511,,102400020804,,Community of Freeport-Upper Iowa River,Honey Creek,,,,,,
243512,,102400030701,,Elk Creek,Ramp Creek,,,,,,
243513,,102400020803,,Drainage Ditch 2,Spring Valley Creek-West Nishnabotna River,,,,,,
243514,,102400050603,,Burr Oak Creek,Town of Scott-Tarkio River,,,,,,
243515,,102400020705,,Headwaters Beaver Creek,Hunter Branch,,,,,,
243516,,102400020802,,Mead Creek-Little Wapsipinicon River,Deer Creek,,,,,,
243517,,102400090603,,Sugar Creek-Cedar River,Dunns Creek-West Nodaway River,,,,,,
243518,,102400020704,,Winans Creek,Lower Walnut Creek,,,,,,
243519,,102802010209,,South Branch Turkey River-Turkey River,Lake Rathbun-Chariton River,,,,,,
243520,,102801020502,,Willow Creek,Community of Grand River-Thompson River,,,,,,
243521,,102801020501,,Chihaks Creek-Turkey River,Sand Creek,,,,,,
243522,,102300031106,,Ten Mile Creek,Fox Run,,,,,,
243523,,102300040402,,Staff Creek,Garretson Ditch,,,,,,
243524,,102801020201,,Hayden Prairie State Wildlife Area-Beaver Creek,Marvel Creek-Thompson River,,,,,,
243525,,102300010501,,Bigalks Creek,Beaver Creek,,,,,,
243526,,102300010507,,North Canoe Creek,Skunk Creek/Rush Creek-Soldier River,,,,,,
243527,,102300031104,,French Creek,102300031104,,,,,,
243528,,102802010203,,Martha Creek-Upper Iowa River,Hamilton Creek-Chariton River,,,,,,
243529,,102802010208,,Drainage Ditch 11,Honey Creek-Chariton River,,,,,,
243530,,102400130202,,Deer Creek,Headwaters West Branch One Hundred Two River,,,,,,
243531,,102801020302,,Bear Creek,Bee Creek,,,,,,
243532,,102300031102,,Patterson Creek,Lexington Creek-Little Sioux River,,,,,,
243533,,102300020403,,Lime Creek,102300020403,,,,,,
243534,,102300020406,,Dry Run,Village of Maurice-West Branch Floyd River,,,,,,
243535,,102300031101,,City of Decorah-Upper Iowa River,Elk Creek,,,,,,
243536,,102300010602,,Trout River,Elk Creek,,,,,,
243537,,102300010605,,Paint Creek-Upper Iowa River,Cobb Creek-Soldier River,,,,,,
243538,,102300060401,,Silver Creek,Moser Creek-Mosquito Creek,,,,,,
243539,,102300060301,,Clear Creek-Mississippi River,Little Pigeon Creek-Pigeon Creek,,,,,,
243540,,102300060402,,Leitner Creek-Mississippi River,Village of Portsmouth-Mosquito Creek,,,,,,
243541,,102300060303,,Buck Creek-Mississippi River,Onion Creek-Pigeon Creek,,,,,,
243542,,102802010106,,Silver Creek,Jordan Creek,,,,,,
243804,,102400010304,,Headwaters West Branch Iowa River,Plum Creek,,,,,,
243805,,102300020503,,Eagle Lake State Game Management Area-West Branch Iowa River,Carter Creek-Floyd River,,,,,,
243806,,102300020102,,Buffalo Creek,Deep Creek,,,,,,
243807,,102400100108,,Headwaters Little Buffalo Creek,Long Branch-East Nodaway River,,,,,,
243808,,102400100107,,Pike Run,Lake Binder-East Nodaway River,,,,,,
243809,,102801010401,,Bear Creek-Winnebago River,Hackberry Creek-East Fork Grand River,,,,,,
243868,,102400120103,,Upper Okabena Creek,East Branch Middle Platte River,,,,,,
243876,,102300040205,,Judicial Ditch No 76,Village of Kingsley-West Fork Little Sioux River,,,,,,
243878,,102300060504,,Elk Creek,Deer Creek-Missouri River,,,,,,
243882,,102300010306,,Lower Jack Creek,Horsehead Creek-Missouri River,,,,,,
243885,,102300010407,,Upper Jack Creek,Lake Quinnebaugh-Missouri River,,,,,,
243891,,102300010305,,Corabelle Lake,Bacon Creek-Missouri River,,,,,,
243892,,102400130101,,Judicial Ditch No 12,Upper East Fork One Hundred Two River,,,,,,
243893,,102300031510,,East Graham Lake,Little Sioux River,,,,,,
243898,,102300031409,,North Badger Lake,Pierson Creek,,,,,,
243901,,102300040303,,Talcot Lake-Des Moines River,Wolf Creek-Haitz Ditch,,,,,,
243902,,102300040406,,Lime Creek,Farmers Ditch,,,,,,
243905,,102300031004,,Big Slough,Waterman Creek,,,,,,
243908,,102300050304,,Upper Highwater Creek,Aldrich Creek-Maple River,,,,,,
243909,,102801020304,,Judicial Ditch No 14,Long Creek,,,,,,
243910,,102802010204,,County Ditch No 4,Headwaters Wolf Creek,,,,,,
243911,,102300031506,,City of Currie-Des Moines River,Parnell Creek-Little Sioux River,,,,,,
243913,,102300070201,,Lower Beaver Creek,Headwaters Boyer River,,,,,,
243918,,102300040404,,County Ditch No 20,Headwaters Farmers Ditch,,,,,,
243920,,102300031509,,Upper Beaver Creek,Beaver Creek,,,,,,
243923,,102300050303,,Lake Sarah,Moorhead Creek,,,,,,
243925,,102300050205,,Lake Shetek,Elk Creek,,,,,,
243926,,102300050207,,Judicial Ditch No 20A,Buffalo Creek-Maple River,,,,,,
243927,,102300050203,,Currant Lake,Silver Creek,,,,,,
243929,,102802010206,,Redwood River Headwaters,West Lake-Chariton River,,,,,,
243932,,102801020303,,Lake Yankton,Short Creek,,,,,,
243942,,102802010202,,North Twin Lake-Cottonwood River,Brush Creek-Chariton River,,,,,,
243973,,102300070206,,Lake Hendricks,Porter Creek,,,,,,
243978,,102300070204,,Upper North Branch Yellow Medicine River,Lime Creek,,,,,,
244003,,102300050301,,Headwaters West Branch Lac Qui Parle River,Battle Creek,,,,,,
244011,,102300050202,,Monighan Creek,Halfway Creek,,,,,,
244686,,102300070402,,Drainage Ditch No 21,Middle Willow Creek,,,,,,
244687,,102400010105,,Ditch No 60,Keg Creek Ditch,,,,,,
244689,,102300070301,,School Creek-Des Moines River,Coon Creek,,,,,,
244690,,102300031108,,Ditch Number 23,Brooke Creek,,,,,,
244692,,102300070601,,Iowa Lake,Picayune Creek,,,,,,
244693,,102300040502,,Okamanpeedan Lake-East Fork Des Moines River,McNeil Ditch,,,,,,
244694,,102300031211,,Judicial Ditch No 13 (Branch A),Gere Creek-Mill Creek,,,,,,
244695,,102300070303,,State Line Lake-Lime Creek,Paradise Creek,,,,,,
244696,,102300031501,,Upper South Creek,Coon Creek,,,,,,
244697,,102300040407,,Brown Creek,West Fork Ditch,,,,,,
244698,,102300070207,,Middle Branch Blue Earth River,Beamon Creek-Boyer River,,,,,,
244700,,102300031502,,West Branch Blue Earth River,Big Creek,,,,,,
244701,,102400100105,,Judicial Ditch No 13,Brown Branch-East Nodaway River,,,,,,
244702,,102300010401,,Judicial Ditch No 7,Swanson Ditch-McCandless Cleghorn Ditch,,,,,,
244703,,102300060502,,Soldier Creek,Moores Creek-Missouri River,,,,,,
244704,,102300020306,,Brush Creek,Village of Alton-Floyd River,,,,,,
244705,,102300060404,,Judicial Ditch No 11,Neola Creek-Mosquito Creek,,,,,,
244707,,102300020404,,Little Tuttle Lake-East Fork Des Moines River,Village of Middleburg-West Branch Floyd River,,,,,,
244708,,102300030509,,County Ditch No 31-Coon Creek,Spring Creek,,,,,,
244709,,102300030703,,Story Brook,Ditch Number 60,,,,,,
244710,,102300031001,,Town of Petersburg-Des Moines River,Little Waterman Creek,,,,,,
244711,,102300030901,,East Chain Lake,Headwaters Willow Creek,,,,,,
244712,,102300010603,,Clayton Lake,Jordan Creek,,,,,,
244713,,102300010604,,Middle East Branch Blue Earth River,Village of Soldier-Soldier River,,,,,,
244714,,102300010601,,Badger Creek,Norway Creek,,,,,,
244716,,102300010506,,Bear Lake,East Soldier River,,,,,,
244717,,102300010503,,Dutch Creek,102300010503,,,,,,
244719,,102400100101,,Fourmile Creek-East Fork Des Moines River,Shanghai Creek,,,,,,
244721,,102300020304,,Hall Lake,Roetzel Creek-Willow Creek,,,,,,
244722,,102300060403,,Little Badger Creek,Spring Creek-Mosquito Creek,,,,,,
244723,,102300060302,,Upper East Branch Blue Earth River,Potato Creek,,,,,,
244725,,102400010303,,Lower East Branch Blue Earth River,Honey Slough-Missouri River,,,,,,
244726,,102300020407,,County Ditch No 5,Mink Creek,,,,,,
244727,,102300020307,,Lower South Creek,Wolf Creek-Floyd River,,,,,,
244728,,102400010102,,Judicial Ditch No 3,Village of Minden-Keg Creek,,,,,,
244729,,102300031507,,Headwaters East Fork Des Moines River,Barber Creek-Little Sioux River,,,,,,
244730,,102300070603,,County Ditch No 11,Mud Creek-Boyer River,,,,,,
244731,,102300050103,,Foster Creek,Pitcher Creek,,,,,,
244732,,102300050105,,Lily Creek,City of Aurelia-Maple River,,,,,,
244733,,102300050101,,Center Creek,Maple Creek,,,,,,
244734,,102300031202,,County Ditch No 77,Lake Creek-Dry Run,,,,,,
244735,,102300031405,,County Ditch No 3,Willow Creek-Little Sioux River,,,,,,
244736,,102300070210,,County Ditch No 1,Buffalo Creek,,,,,,
244737,,102300070211,,Judicial Ditch No 3,Tucker Creek-Boyer River,,,,,,
244738,,102801020204,,City of Blue Earth-Blue Earth River,City of Macksburg-Thompson River,,,,,,
244739,,102801020202,,Lower Okabena Creek,Ninemile Creek-Thompson River,,,,,,
244740,,102300031207,,City of Jackson-Des Moines River,Willow Creek-Mill Creek,,,,,,
244741,,102400100106,,South Fork Elm Creek,Kemp Creek,,,,,,
244743,,102300040206,,South Heron Lake,Village of Climbing Hill-West Fork Little Sioux River,,,,,,
244744,,102300031401,,Elm Creek,Perry Creek,,,,,,
244748,,102300070605,,Martin Lake-Elm Creek,Timber Creek-Boyer River,,,,,,
244749,,102300031205,,Big Twin Lake-Elm Creek,Johnson Creek-Mill Creek,,,,,,
244753,,102300031003,,Headwaters Elm Creek,Barry Creek,,,,,,
244755,,102400100103,,North Heron Lake,East Fork East Nodaway River,,,,,,
244759,,102300050102,,Judicial Ditch No 72,Headwaters Maple River,,,,,,
244760,,102300040104,,Cedar Creek,Johns Creek,,,,,,
244761,,102300040105,,City of Windom-Des Moines River,Deer Creek-West Fork Little Sioux River,,,,,,
244762,,102300031408,,Willow Creek,Village of Pierson,,,,,,
244763,,102300020501,,Judicial Ditch No 82,Plymouth Creek,,,,,,
244764,,102300031404,,Judicial Ditch No 116,Rock Creek,,,,,,
244765,,102801020207,,Heron Lake Outlet,Fourmile Creek,,,,,,
244768,,102300070302,,Upper Perch Creek,Buck Creek,,,,,,
244769,,102300040301,,Judicial Ditch No 86,East Fork Wolf Creek,,,,,,
244770,,102300070208,,Upper South Fork Watonwan River,East Otter Creek,,,,,,
244773,,102300040401,,County Ditch No 24-Blue Earth River,Elliott Creek,,,,,,
244774,,102300031206,,Clear Lake-Des Moines River,Whiskey Creek,,,,,,
244779,,102300070202,,String Lakes-Des Moines River,Immanuel Church-Boyer River,,,,,,
244781,,102300031505,,Bingham Lake,Fern Creek-Little Sioux River,,,,,,
244782,,102300070103,,Willow Creek,Lower East Boyer River,,,,,,
244786,,102801020208,,Judicial Ditch No 30,Sevenmile Creek,,,,,,
244790,,102802010101,,Cottonwood Lake,Ninemile Creek,,,,,,
244796,,102300031411,,Harder Lake-Des Moines River,Bitter Creek-Little Sioux River,,,,,,
244799,,102300010607,,Headwaters Watonwan River,Burcham Ditch-Old Soldier River,,,,,,
244804,,102300060505,,Watonwan River,Ponca Creek-Missouri River,,,,,,
244811,,102300070501,,City of Vernon Center-Blue Earth River,Steer Creek-Allen Creek,,,,,,
244816,,102300070502,,Lake Crystal,Fish Lake-Allen Creek,,,,,,
244823,,102300060601,,Blue Earth River,Council Bluffs-Missouri River,,,,,,
245847,,102300060603,,Falcon Springs State Wildlife Area-Upper Iowa River,Folsom Lake-Missouri River,,,,,,
245848,,102300031508,,Canoe Creek,Arcola Creek-Little Sioux River,,,,,,
245849,,102300031504,,Clear Creek-Upper Iowa River,Miller Creek,,,,,,
245850,,102400100102,,Upper Iowa River,Headwaters East Nodaway River,,,,,,
245851,,102300020201,,Town of Granger-Upper Iowa River,Granville Creek-Willow Creek,,,,,,
245852,,102801020301,,Town of Otranto-Cedar River,West Long Creek-Long Creek,,,,,,
245853,,102300070403,,Goose Creek-Shell Rock River,Lower Willow Creek,,,,,,
245854,,102300070602,,City of Le Roy-Upper Iowa River,Sixmile Creek,,,,,,
245855,,102300070305,,Headwaters Wapsipinicon River,Mill Creek,,,,,,
245856,,102300070205,,Cold Water Creek,Linton Cemetery-Boyer River,,,,,,
245857,,102300040405,,Pine Creek,West Laterals-Farmers Ditch,,,,,,
245858,,102300031503,,Daisy Valley-Upper Iowa River,Threemile Creek-Little Sioux River,,,,,,
245859,,102300031107,,North Bear Creek,Soldier Creek-Little Sioux River,,,,,,
245860,,102400120101,,City of Stacyville-Little Cedar River,Saylings Creek,,,,,,
245861,,102400120105,,Lower Winnebago Creek,Middle Platte River,,,,,,
245862,,102400120106,,Headwaters Deer Creek,Todd Branch-Platte River,,,,,,
245863,,102400120102,,Waterloo Creek,West Platte River-Platte River,,,,,,
245864,,102801010102,,Otter Creek,Plum Creek,,,,,,
245865,,102400120104,,Beaver Creek,East Platte River,,,,,,
245866,,102801010101,,Upper Winnebago Creek,Grand Creek-Grand River,,,,,,
245867,,102400090701,,County Ditch No 55,Neele Branch,,,,,,
245868,,102400020805,,North Branch Upper Iowa River-Upper Iowa River,Camp Creek-West Nishnabotna River,,,,,,
245869,,102400050501,,County Ditch No 16-Shell Rock River,Headwaters West Tarkio Creek,,,,,,
245870,,102400030702,,Canfield Creek,Mormon Branch-East Nishnabotna River,,,,,,
245871,,102400020801,,Judicial Ditch No 77-Cedar River,White Cloud-West Nishnabotna River,,,,,,
245872,,102400090503,,Little Iowa River,City of Villisca-Middle Nodaway River,,,,,,
245873,,102400090501,,Wisel Creek,Thompson Creek-Middle Nodaway River,,,,,,
245874,,102400090404,,Town of New Albin-Mississippi River,Threemile Creek-West Nodaway River,,,,,,
245875,,102400090303,,Etna Creek-South Branch Root River,Lower Sevenmile Creek,,,,,,
245876,,102400090402,,City of Adams,Elm Creek-West Nodaway River,,,,,,
245877,,102400020303,,South Fork Crooked Creek,Farm Creek,,,,,,
245878,,102400030601,,Upper Souh Fork Root River,Baughmans Creek,,,,,,
245879,,102400020504,,Village of Meyer-Little Cedar River,Mud Creek,,,,,,
245880,,102400090202,,Lower Rose Creek,Mormon Cemetery-Middle Nodaway River,,,,,,
245881,,102400020401,,Willow Creek,Upper Indian Creek,,,,,,
