comid,water,wetland,coniferous_forest,deciduous_short,deciduous_medium,deciduous_tall,grass_1,grass_2,cut_hay,corn,soybeans,barren__fallow,structures,roads__impervious,sum
6597312,7.4242978435294E-5,1.4008109138735E-5,0.07423947640801,0.026173451520269,0.0081457154641743,0.29090951539725,0.096799925290085,0,0.036337035105878,0.12253204354965,0.027572861623229,0.060297905787684,0.2432578192487,0.0019429247375425,1.28497e+07
6597270,0.012977174122181,0.0017499478335334,0.070467547037893,0.016699989973199,0.0042915793838124,0.12135627393221,0.073123836416801,0.0082573148225934,0.33811729189645,0.22802599380506,0.0024050502559544,0.023222966253039,0.091710003224836,0.0014675172284837,3.69011e+07
22249293,5.5418719211823E-5,1.8071321482116E-6,0.013800465838509,0.0040064119725851,0.00080778807025059,0.064592324373528,0.03671429910045,0,0.4560512154637,0.36330383915185,0.016955116191904,0.0037600396230456,0.037384142750054,0.00029938155922039,1.49408e+07
22248825,0.0015123803865821,0.00080120151432027,0.023131454274863,0.010036160610093,0.0028062512692586,0.11068541481645,0.048058451064965,0.0073474843672803,0.50460267279346,0.22352167363307,0.0041587732672157,0.0085226890399707,0.049763728452914,0.0023621395684369,3.29917e+07
17218398,0.00031955836223236,0.001857510573318,0.022862699982619,0.017534244307789,0.017610471516185,0.11208765439251,0.052630431843827,0.0018475786894879,0.43930101608689,0.31152181289986,0.0022331840791902,0.00096090976055883,0.017127781962044,0.0010545177656572,3.62469e+07
17219024,0.00027599277684687,0.012799988612146,0.12634864728562,0.042094389041631,0.016360075810571,0.19728074313882,0.1671248922221,0.015429972831834,0.17529405065968,0.17510655777709,0.0066146756901853,0.0091623013226179,0.047364118498755,0.0030018789959166,2.45876e+07
19208055,0.0009439523285603,0.00082252507649435,0.0023309695709089,0.0018091214995302,0.00083047567037962,0.071960102474321,0.02699732570933,0.007545836378384,0.51238284920374,0.35412025474024,0.00022406219131217,0.0012135497393972,0.016960785101069,0.0013797894297256,1.24519e+07
19208091,0.0006781164987332,0.0012686663008325,0.0030413665074899,0.0024161402935236,0.0009828486030193,0.091787411411692,0.026973344697545,0.0016697217714159,0.4812938076724,0.36887996357225,0.0036042452334528,0.0011348643883758,0.015339583649546,0.00041926934348329,2.56947e+07
17543477,0.00027248801780212,0.00011313548442314,0.025081896182814,0.014632991698049,0.0063635099281068,0.13004643101678,0.13659063676823,0.0050545083019514,0.24750406538857,0.40435264036289,0.00087234679904142,0.0015771567956179,0.024296206350565,0.0018092048955837,1.86944e+07
11917353,0.00032841239557671,7.1683923907607E-5,0.0067457906533054,0.009352251467946,0.0040318039528035,0.25269231481653,0.1150156519162,0.0046477855780095,0.24096263915387,0.32075592272214,0.0010894289365958,0.0035625243114083,0.036853872228499,6.5015651916202E-5,1.07974e+07
11916761,0.0011021150390752,0.00016690840603555,0.0082843720910095,0.0060223410473448,0.001506721797675,0.13896405660309,0.077415048456115,0.02676119758405,0.31716205197036,0.33601339308265,0.018104691186976,0.0093696014547659,0.056461152122616,0.00040135951334618,1.38579e+07
5103900,0.0010933260509532,0.0012994643926847,0.026820183938828,0.0029390570492265,0.00014508967898798,0.39593273194968,0.12068166602065,0.034455230980655,0.21851280876705,0.11046372317559,0.048432996229606,0.0015309736072448,0.01943805278551,0.00030048627506255,1.13516e+07
2528217,0.003010137589814,6.7468601151003E-5,0.040330653811111,0.0099697832931597,0.0060410347492129,0.17243417486477,0.048603342290703,0.0034564683358898,0.27965735177091,0.37727922774401,0.021013874312339,0.00037367225252863,0.032919487469293,0.00019202601866055,1.73414e+06
14804137,0.0029820728651288,0.0042053588639722,0.09950695024524,0.10824519694146,0.14593458844696,0.12248623872861,0.11055152177172,0.021851828053717,0.14092998350789,0.085192657799482,0.0079430701021654,0.030190451712395,0.089558996765833,0.0079762256634325,2.33445e+07
14803787,0.00026810720092306,0.0028004929983742,0.017850841768501,0.015743273718991,0.010483557979756,0.10393297319977,0.10351654691352,0.01901625845702,0.28361619552106,0.27222268841454,0.0016001468505795,0.037455708816279,0.1210709602979,0.0045309172916557,1.9067e+07
14803753,0.00096058999414321,0.0033637988964582,0.028238571560679,0.023407878918652,0.013812382478962,0.087344332788755,0.21598363182393,0.023504978268241,0.14212570512623,0.23326731605068,0.00069703461668876,0.059424801948152,0.15511274313369,0.011291267223575,2.59528e+06
14803841,0.00024971682438542,0.0021693047426611,0.016157853675734,0.015509765070329,0.010463134941749,0.097573013608751,0.081461218813959,0.013818447707991,0.32494393612472,0.31502413929302,0.0012847196153382,0.024766327073547,0.086865874318991,0.0032298667850509,3.06347e+07
14803821,0.0016758550643466,4.0250615462422E-5,0.017609080003845,0.0088359505289424,0.0033866943084877,0.038279463826692,0.050600833434343,0.0094084873208471,0.57546676920891,0.26461916564612,0.0027216187184171,0.0023243789994608,0.021327559759416,0.00063498167196793,2.39251e+07
14803819,0.0007706873997165,1.0931736166192E-6,0.015468406675161,0.0069602364170142,0.003880766338998,0.042820703736589,0.059940895746461,0.010656256414804,0.4288920928323,0.40587350037836,0.004440471230707,0.0018190408980543,0.017585883970552,0.00051051207896114,8.23291e+06
7309893,0.00032937555883637,0.0017786814877747,0.001704892807386,0.0020842628706886,0.00074670936349837,0.10085967971435,0.023584840644374,0.00030103642796246,0.46709363498368,0.36327260520977,0.020017853058339,0.0016733454730169,0.01460668316317,0.00070125981398361,3.36637e+07
19207481,0.0021445348304308,0.00181914527956,0.0026377749770852,0.0022092690192484,0.001035174152154,0.11183451726245,0.040792086770547,0.0011606324472961,0.37907373459619,0.41962967206437,0.010424782309808,0.0019620760769936,0.019942140238313,0.00091744958753437,3.14208e+07
17238880,0.0071189484643415,8.3745445080687E-5,0.0018166319625195,0.0036935840707965,0.0018318584070796,0.021307066631963,0.044783901613743,0,0.49107951587715,0.39976900052056,0.0052630791254555,0.0044906298802707,0.01736341749089,0.0010143154606976,1.5368e+07
17238874,0.0036814039045776,0.00020997038879132,0.0037287049262284,0.0081242388893874,0.0022462216866852,0.024583840740408,0.067698145133379,0,0.52544192485675,0.33409198702747,0.0016578431246875,0.0044041865890708,0.021437745958903,0.002563484636782,1.56022e+07
17239820,0.0005477373528529,0.00060446193350452,0.0017875746156668,0.0040055357321506,0.00082325674458932,0.043958381965518,0.068156534498283,0,0.464264514623,0.39210324473939,0.0080131723746957,0.0013034648347617,0.012888184880115,0.0006984026411445,2.9987e+07
17240102,0.0036156222377584,0.00066519244450878,0.0035078582406041,0.0070826108515481,0.0019270845203594,0.0340403645312,0.069512243948862,0,0.4577582994293,0.37777456104419,0.0096297094776264,0.0047668398569717,0.025619681481778,0.0019745943065869,3.24691e+08
17240202,0.00032077699852987,0.00028245728195117,0.0013180536476032,0.0030156893933917,0.0010553587352083,0.039175818143355,0.021149109488347,0,0.58439576153407,0.33150973256533,0.0017916275034343,0.0015561661003061,0.013684235895211,0.00038223314775986,3.73437e+07
6979044,0.028623823996067,0.0045119164674071,0.047072001608975,0.016698389908154,0.011246480368276,0.095877840845605,0.052106750988849,0.0004786699144115,0.33139288028783,0.36861996916132,9.7041274665356E-5,0.0067493966345617,0.032822800509509,0.0008077554805694,3.57992e+07
6979036,0.0091644378482455,0.0014211608395776,0.0079390393922668,0.0065739383611693,0.0046753114079085,0.064093770706728,0.012255006150829,0.00013357302886137,0.45005909620408,0.40544252628114,0.0047698085793783,0.0026613723656785,0.028741187003659,0.0002196420742271,7.04783e+07
6980772,0.033723282214905,0.0021108629111377,0.048217026364374,0.017944800402811,0.0064088943642841,0.052031615793362,0.031005867401231,0.0035354423217675,0.42334744670285,0.34206724239063,0.002737347713167,0.0039214865236643,0.026880518532233,0.0019867494666392,5.77939e+07
6980656,0.042586546264299,0.0018130698154344,0.035498217059027,0.013956328010289,0.0070198295241465,0.074337726946245,0.029799797869793,0.0055967184563524,0.36659936055664,0.39189318033023,0.001903074964034,0.0029341297065722,0.021471990982535,0.00037355950446318,4.71973e+07
17543703,0.01616769584042,0.0017414072551092,0.012890362093909,0.015870555649372,0.020608834471605,0.098996707920663,0.03995828756165,0.0014813852150645,0.45347478886995,0.30011890482217,0.0051658313153171,0.0029043068614872,0.020470605439678,0.0013968670407323,5.74409e+09
17539225,0.0019876047573088,8.7761775535962E-5,0.061880030096084,0.021262284709394,0.0069920205486662,0.13096007171644,0.1106287045276,0.020345772530786,0.2397625113165,0.3488386524135,0.0072513167036588,0.0095311282817862,0.035224385362843,0.0013234076833662,9.02443e+06
22475363,0.00056262868908717,3.140013726836E-5,0.0060458133150309,0.0051429306794784,0.0016868565545642,0.080735529627088,0.023923816060398,0,0.35854953099977,0.50872283230382,0.0003140013726836,0.0011962937542896,0.012256863417982,0.00037319835277968,1.7484e+07
22476055,0.0030120982574694,0.00029489502581779,0.0047937301598114,0.0013512445673647,0.00032187087017534,0.047715977056908,0.031307919726427,0,0.33797531301516,0.55517581983406,0,0.001453630158449,0.014581056962629,0.00029244267633074,1.46798e+07
22476181,0.00012327491617743,1.180291750635E-5,0.0055513055338197,0.0056890062380605,0.0029140091887899,0.076777978378804,0.019321375957894,0.0076653392027348,0.38169178065225,0.48325807151985,0.00014425788063316,0.0018333865193196,0.01362712397872,0.0010412796111157,6.86271e+06
17541213,0.0038813495947477,0.00041718445854549,0.013762633205397,0.01495678041592,0.0097719149684926,0.09806941527092,0.069162881745499,0.0072133815750404,0.39561810603645,0.34647699904323,0.016959562745378,0.0029722536868615,0.018777754561151,0.0003221673576668,1.81862e+07
17541373,0.0011680557418532,0.0001207208448284,0.17787400804081,0.07111762850607,0.036973205772849,0.22560115717999,0.09009364022288,0.00092661405219636,0.10885104932878,0.23926218899881,0,0.00096902948416309,0.023563403820289,0.0090312242833786,2.75843e+06
3722649,0.00080868007902171,0.0065525242019362,0.073977610516534,0.026691981512367,0.01514890422003,0.32863429074326,0.18723713281678,0,0.082823241243915,0.23846646193234,0.0016893659185042,0.0011188587394684,0.017109676466425,0.0069790198600503,1.62487e+06
2526989,0.0001710651907129,0.021633548611025,0.08859193514398,0.023571047836273,0.011218405622838,0.18964408248042,0.15630152099267,0,0.14103099144812,0.1069888807626,0.0085730931809448,0.058956750257218,0.15826422547549,0.020313371595741,7.26039e+06
4994409,0.0068580342094883,0.00010219815684728,0.079199388006359,0.036926883494101,0.015417398787966,0.26640907949941,0.065436105234219,0.0032810987198336,0.30629863377201,0.18196830064188,0.0045456664395597,0.00051368020941657,0.018294007960699,0.0039577580951698,1.67322e+07
22252021,0.0011466292716741,0.010216043726645,0.058036603536058,0.044393539802561,0.022386878819508,0.25593074489869,0.15802186332236,0.011805476985347,0.24193590795733,0.15475431649231,0.0090163496856749,0.0030046132885018,0.020842980869593,0.00058191973356068,2.51014e+07
11919635,0.0016439836179532,0.00088040938366318,0.0032853290228561,0.0016835568137087,0.00036595783884287,0.069204097186744,0.013914689402759,0.0035838239851255,0.44091659059121,0.44074908500071,0.0028081893483195,0.0016771497248721,0.018458822938216,0.0003565356493773,2.38798e+07
7002558,0.0010724919487148,0.0042796378440785,0.032024670353041,0.05034818010573,0.038945129732029,0.23639383443722,0.046783739442183,0.013988576289725,0.26949086170694,0.27695678299677,0.0003834234672176,0.0017159871179437,0.018805371574406,0.0043993437443033,1.48113e+07
7003568,0.00069816643159379,0.00042282675974876,0.0080656715812118,0.0086743412040466,0.00090455703138477,0.10239977270652,0.014867885663261,0.009154701626569,0.4297373948514,0.4011212468671,0.00036711956246005,0.0016461020182444,0.019022181408611,0.00047214132784041,1.97102e+07
7002376,0.0016608755714203,0.0012309460663612,0.029163551426508,0.022225362360869,0.0070824479724136,0.088809916745317,0.025011837033834,0.0019811872887656,0.35348599328268,0.40953448030412,0.0073581533172694,0.0061248345715205,0.03791684022377,0.0026023547524768,1.89659e+07
5123862,0.0013629542043749,0.00045899573163205,0.12210325942192,0.017245960642659,0.0015892361765298,0.35367878744567,0.11523683919882,0.018023622200711,0.1333400466467,0.19007750628561,0.016976410283064,0.00064961051954549,0.015739168285441,0.0039286526380073,1.53923e+07
6594380,0.0088895694698982,0.0020180914766212,0.012359046228329,0.0095784372335525,0.0057204249438929,0.1325279065437,0.02844027166616,0,0.33228583749032,0.42283142389525,0.0034659486264786,0.0018924017758264,0.020062722345816,0.0014434469849172,2.04074e+07
13337818,0.0061736625976415,0.015713187700519,0.017711875018891,0.019781291695993,0.015225077400718,0.20689028313334,0.036085186128755,0.0081843972243692,0.33001118370202,0.30935458380652,0.0050789120287408,0.0016042351254604,0.02108434411258,0.0060236541774797,2.31587e+07
17227367,0.0021346657179684,0.0012553265672847,0.010242391350649,0.011182359892151,0.0075146367206173,0.10157481805661,0.027883051379583,0,0.40214498360025,0.40807224410784,0.0077283304751432,0.00093499891930438,0.013849485131364,0.0015890012005976,6.33851e+07
17226917,0.00084616960041392,0.0026872621832254,0.0069709284151297,0.0098619180562891,0.0067596554957907,0.13126707460066,0.047893199383428,0,0.29791038626774,0.46118578722517,0.0035054057841351,0.0030138728697546,0.02093757747572,0.0024695217255392,8.34939e+06
6566467,0.0041720382916861,0.0028685849082481,0.00805483171956,0.022988177853361,0.027825931919796,0.2582860173172,0.035782017170914,0,0.37324153569045,0.2185748507374,6.5419535343007E-5,0.0022041034643553,0.02033848095016,0.004017746934745,2.18742e+07
6566175,0.023283963692628,0.0012037780186501,0.0031563335181247,0.0062154860703145,0.0055996342785275,0.14829012800252,0.018566032583963,0,0.51003665488966,0.25714108409112,0.00074579875389924,0.0011482992296681,0.014204804024591,0.0018017574488859,2.41714e+07
6559823,0.0075611406062682,0.0014242164754239,0.0026723325911971,0.0076863760917965,0.004478806302449,0.071280613118685,0.01654225894845,0,0.56750299708854,0.29948535708169,0.00012138208597363,0.0010338671005309,0.015154264428841,0.0019139835588286,2.3356e+07
7016691,0.00025977384230463,0.0013579944928225,0.0029046866919195,0.0049300420725997,0.0055577764421397,0.023780942929427,0.0081114854003886,0,0.6051507485009,0.32200424919279,0.0011762157024447,0.0011447660847323,0.021925415484394,0.0014051689193911,1.43086e+07
5135009,0.0020747449062052,0.0031147841265395,0.005827128834488,0.00081457617256947,0.00030207199732785,0.27148660151494,0.085172235451303,0.014805891669989,0.35263174907606,0.23558760465041,0.0040893663330065,0.00080584857072051,0.014715706450883,0.0004446228275275,1.85618e+07
19126067,0.00084031375587082,0.0011569747736406,0.0039662518762407,0.0037156829516293,0.0017786762213722,0.14695120967091,0.066243887086622,0,0.3926362594619,0.35028325182782,0.0079288723187915,0.00059119740473539,0.018232702270857,0.00033990219338595,1.23918e+07
22249665,0.0046001997323744,0.0019606535116978,0.0058084227063342,0.0070244612949447,0.0044357165694978,0.12024757340954,0.07145169121217,0.0036697863337267,0.38393338570058,0.35889855095347,0.0034179103888466,0.0022867777957598,0.025548533782797,0.0013286544906232,2.53339e+07
19165329,0.00055133512259473,0.0026224810080517,0.013162898603466,0.015240413046445,0.01043169722058,0.23289107239432,0.14528954191876,0,0.32527660262728,0.19280201367724,0.0024464358822727,0.006548241823227,0.044470727380248,0.0033193831597143,1.97847e+07
2527029,0.0021328948427918,0.0053749560308695,0.016701954984086,0.0025413945524896,0.00060607473268888,0.13930649556495,0.059600103406919,0.00098139099257928,0.43660604930476,0.30290302210959,0.0085384449125067,0.001242662982442,0.020503939210293,0.0002925483448536,2.35961e+07
13210858,0.00060172153274138,0.0055151185888185,0.020662127977454,0.040918999677425,0.040141423744928,0.16378839068946,0.10098402404034,0.0084950000848882,0.38084412828305,0.20909831751583,0.00098356564404679,0.0024359178961308,0.020256871699971,0.0032408617850291,5.8901e+07
13211528,0.0003673647469459,0.0032635253054101,0.033498254799302,0.04410034904014,0.038029668411867,0.23046247818499,0.042447643979058,0.012006108202443,0.39673065735893,0.16692456854761,0.0006108202443281,0.0021849912739965,0.021880453752182,0.0056413612565445,1.0314e+07
13210820,0.00041757980079103,0.0027921254041665,0.022059398057024,0.046123908424895,0.061116671565654,0.11559626883165,0.09645003218449,0.0013568832019288,0.45076145153909,0.17036087556695,0.0015340281214304,0.0022854708423406,0.02129623497282,0.0067901087575299,2.68763e+07
13210834,0.00038559514834287,0.003661360443451,0.024049479728855,0.048210353611675,0.062384711700372,0.12164879289788,0.095937135702258,0.0024453906268163,0.44041874105343,0.16855157708748,0.0013693111430688,0.0021697947145898,0.020944691507275,0.006610117139887,3.01093e+07
13211470,0,0.028600643051248,0.048727070012241,0.041240573651783,0.035065360380882,0.13891347918671,0.24864454170591,0.059785863061233,0.13727732276428,0.04241561953723,0.00087637201489876,0.053955172719955,0.13523638464886,0.026261031065285,6.87037e+06
13210606,0.0014409335022392,0.0035964458400985,0.013152711117455,0.023936259845408,0.026245829393188,0.14711759773048,0.09471118485874,0.0098092672221528,0.43668904867542,0.19479900797545,0.013357182364801,0.0025817617356861,0.026655208029769,0.0042141417024997,5.04423e+07
13210820,0.00041757980079103,0.0027921254041665,0.022059398057024,0.046123908424895,0.061116671565654,0.11559626883165,0.09645003218449,0.0013568832019288,0.45076145153909,0.17036087556695,0.0015340281214304,0.0022854708423406,0.02129623497282,0.0067901087575299,2.68763e+07
13211496,0.00063554968179479,0.0053852264555938,0.018856326177826,0.038391203226344,0.036753464034473,0.16005623508273,0.099370403777219,0.0075891539453322,0.38906571937331,0.214464394908,0.0010138453786274,0.0025267053880597,0.020620307392152,0.0031935645259917,5.57659e+07
13210264,0.0080406970772514,0.005856339089052,0.30999281010694,0.082925145224427,0.07941750453648,0.13007543681453,0.15678931330815,0,0.16222281820983,0.022365703068829,0.0013763509580818,0.0020080344201865,0.013453659427319,0.02425561781724,5.25738e+06
13210348,0.0031742761971549,0.0096535639150471,0.20975756361451,0.016625926668002,0.0031956897415348,0.26381737126828,0.1619602785013,0.048931639451012,0.18994377379283,0.047189816670006,0.0090765252454418,0.0016127780004007,0.016431514225606,0.016764551192146,1.59712e+07
13210348,0.0031742761971549,0.0096535639150471,0.20975756361451,0.016625926668002,0.0031956897415348,0.26381737126828,0.1619602785013,0.048931639451012,0.18994377379283,0.047189816670006,0.0090765252454418,0.0016127780004007,0.016431514225606,0.016764551192146,1.59712e+07
13210404,0.00089013772098259,0.0086056578163279,0.037176844004502,0.040669237899755,0.062583178838641,0.14641130901145,0.22238628087135,0.040136272594849,0.274426852281,0.11127673309938,0.0035925809441833,0.0049985516122625,0.031860971330199,0.011555402900086,2.41648e+07
13210422,8.3944037308461E-5,0.007171818787475,0.034642504996669,0.032606862091939,0.049261359093937,0.15678014656895,0.2258874083944,0.047810326449034,0.25204530313125,0.12981745502998,0.0040257161892072,0.0065422385076616,0.039457295136576,0.0099881412391739,1.501e+07
13336410,1.0060116819296E-5,0.075162790981258,0.23341706602282,0.038893326179472,0.013036996841733,0.22478365667971,0.14073696960829,0.02888899728072,0.14040468090122,0.068481958857171,0.002414428036631,0.0019836721255503,0.015940712378212,0.0067338763764069,9.84084e+06
13337268,0.001200398886442,0.0091885673328624,0.21886504342045,0.03728762413263,0.0064470021190842,0.18808119001122,0.10146466115428,0.10332093738314,0.18857460422986,0.10603315743549,0.0053073710890431,0.0013878443511863,0.024514688162214,0.0059234636639382,1.92536e+07
5121596,0.00060273515868864,0.0045766482521543,0.051102111441333,0.064864305546773,0.052623176992015,0.36104094690067,0.14105957219313,0.049034186609334,0.13836982702622,0.063831291641038,0.041578895934053,0.0010714716855315,0.020126697977086,0.0015391734739045,1.73957e+07
5798354,0.00051813917744329,0.0043460488658045,0.037182001271995,0.038079353932584,0.012335170659317,0.26567336230655,0.10886156455374,0.032934333262667,0.29515184439262,0.14317627729489,0.035027758638965,0.00063858119567522,0.011598804854781,0.0032441832732669,1.50944e+07
5000115,0.001130843128832,0.015624438630062,0.062549595813645,0.079933123755223,0.051659409536455,0.33827273792322,0.1174835006053,0.041520482680517,0.093162318897177,0.11243019486859,0.024810012887101,0.0059503260827118,0.042236595462178,0.0019163705236849,1.02428e+07
22473617,0.0035065998637839,0,0.0033899613686686,0.0018624934166807,0.0010534689612005,0.039757595978591,0.070473226915643,0.00099142720847959,0.44179380630289,0.42046247301184,0.000240722000557,0.00089836457939828,0.014670392848378,0.0003474338152369,7.25318e+06
22475935,0.00034471835042046,0.00026869024305956,0.048713281879968,0.024529432093077,0.018257113235802,0.14042161041355,0.15371596974235,0.011955419882502,0.41864128556618,0.1439513496909,0.0051172099988481,0.0015568482893676,0.019204008754752,0.0025495334638866,1.04172e+07
22475289,0.0014306549986741,0.00044484221691859,0.0062284539909838,0.0035295677539114,0.0026312649164678,0.048759612834792,0.034191195969239,0,0.52029449895401,0.36555069389198,0,0.0015692124105012,0.013887562980642,0.00028838504375497,1.35756e+07
22474323,0.00081284532248066,0.000766999973048,0.022541357841684,0.018438805487427,0.010505134355712,0.099740991294504,0.060436622375549,0,0.50740101878554,0.2296660647387,0.00095668813842546,0.003522572298736,0.037415572864728,0.0031628439748807,3.7103e+07
22474399,0.0012006442728096,0.00083791579190662,0.02531443209615,0.022709099751536,0.017448670043722,0.11054816155935,0.061217714131628,0,0.48314923245825,0.22327977233768,0.00085460043529344,0.003809299100522,0.039900614418614,0.0030333548411949,4.15352e+07
22476839,0.0057913879204749,0.0021568281038977,0.010623135148717,0.020095558905745,0.023641838625585,0.096392788718239,0.047060209177424,0.00032807955651873,0.43767156631804,0.31133279939697,0.003028015955275,0.0038533716511197,0.025690583875122,0.0020821398285122,1.27356e+10
22476841,0.0028974746233009,0.0015027923149872,0.015426855396719,0.012395981876295,0.0068539215341927,0.14173018158828,0.089925889501598,0,0.35667170102912,0.30010256050016,0.00182838677953,0.0076865582522567,0.048860665238313,0.0016412489902006,1.42355e+07
22474701,0.0032768897133037,4.9101175700374E-5,0.0043294961673805,0.0052028833301508,0.0052544395646362,0.082001691262719,0.011863457813907,0.0011992962164816,0.51730202678742,0.3518119697755,0.0011962273930004,0.0018517280886003,0.01233482910063,0.0012919746856161,1.46636e+07
22471901,0.0020379229364182,0.00033139079759937,0.0072932069235453,0.0058102113594851,0.0032956423414804,0.097266919872817,0.037808123858398,0,0.46524600620452,0.35926666859954,0,0.0014099330260068,0.01799512916413,0.00048969296338175,1.03473e+07
22471847,0.0009929509248504,0.00094653018606036,0.0097770378788196,0.0088969308637109,0.0056187964154971,0.070466429880363,0.0372354709797,0,0.41645902436774,0.42988874957542,0,0.0015247136968436,0.015749839603138,0.0015767955013398,2.38471e+07
22471921,0.0010655159466133,0.00037479945839544,0.014422098831454,0.011849704734489,0.014280268981761,0.094157270130964,0.05823216175316,0,0.44865736684606,0.32946055730654,0.0034878878559969,0.0030618862857988,0.015921296665036,0.0018555645317282,1.75774e+07
22471901,0.0020379229364182,0.00033139079759937,0.0072932069235453,0.0058102113594851,0.0032956423414804,0.097266919872817,0.037808123858398,0,0.46524600620452,0.35926666859954,0,0.0014099330260068,0.01799512916413,0.00048969296338175,1.03473e+07
22471997,0.0013854517752435,0.00016448127799067,0.0037512119673115,0.0037609077058036,0.0019997460639919,0.061403265770965,0.022664827554365,0.00037016944457269,0.386186650661,0.49066977545901,0.0086572556443049,0.0016659356387645,0.01551387414008,0.00089304677039568,2.59908e+07
6949112,0.0053746688962221,0.0032725335543158,0.0043819346819184,0.0037940719475561,0.0022084141053909,0.056932684197286,0.040442754191515,0,0.54792902910754,0.30937153173417,0.0026186128416473,0.0030461251609275,0.018178196723737,0.0012231380499282,3.37885e+07
7017273,9.4725778243637E-5,0.019500534184183,0.027312166855782,0.060509010483274,0.12017327464276,0.23188495647949,0.10237001878656,0,0.22084082464773,0.18534965634872,0.00032051050994765,0.0024953105693495,0.023978598029646,0.0024849296621447,6.93581e+06
22472915,0.014974489492525,0.00072410594293734,0.0050853323501778,0.0041723059358015,0.0021428826278796,0.054649929236588,0.029889573397714,0.0038934743051509,0.5606597052912,0.29217796700879,0.012783975357682,0.0013599062830774,0.016641057050771,0.00029542238026712,1.68166e+07
6950096,0.00011461291800275,0.00066953733394411,0.019040586349061,0.016480348144755,0.0080583600549702,0.067227485112231,0.031157398076042,0.0017092991296381,0.45950068712781,0.37824095281722,0.00018717361429226,0.0014891433806688,0.015533760879524,0.00010966559780119,1.0915e+07
6947936,0.0064334345085221,0.00046481438244221,0.0027754377772589,0.0020206397385011,0.001081765117908,0.058406911043661,0.018778332944198,0.00035470464627597,0.59717954704646,0.29427223908475,0.0057021713752043,0.00097501751109036,0.010996684566892,0.00017903338781228,1.07075e+07
13372289,0.00246884131433,0.00027461387083308,0.0047775657463176,0.0051371578507961,0.0031459836603256,0.079714950205737,0.047223746198342,0,0.53259685530841,0.29808972906355,0.00043562526089809,0.002608384519053,0.022059454946628,0.0010698312362097,1.00614e+07
13372331,0.0030405457654205,4.330380540782E-5,0.0041386065454046,0.0042383599542904,0.0030908091109832,0.081302894653183,0.026291596140462,0.0015658965348364,0.64962581731637,0.21003892187272,0.00047634185948603,0.0010911012398292,0.013401754491481,0.00050108689114764,1.16387e+07
13372415,0.0015516817032575,2.237464604553E-5,0.0024220554344286,0.0015170010018869,0.00076297543015257,0.083546928334009,0.020289329034087,0.00037925025047173,0.73847394969682,0.13799811555759,0.00044078052709694,0.00092407288168039,0.011210816401113,0.00030205772161465,8.04482e+06
17225249,0.0025053217619126,0.00043644745626079,0.002686702522956,0.0057134939728685,0.0029644418133038,0.11196294290285,0.044160547165296,0.00033442077817385,0.41197238981749,0.38596692320288,0.00060082377095641,0.0023522817447822,0.026334219243995,0.0014227053444345,1.58782e+06
6606248,0.011435268785353,0.002146067479735,0.002217329634461,0.0086283601729432,0.006434101020228,0.053844966362668,0.043428900193108,0,0.40624782824169,0.4224672313713,0.0025510826037175,0.0060219084130357,0.028923719303442,0.0014190909660551,1.75549e+07
6606390,0.0071476660760349,0.003040906764881,0.0023497631090673,0.0099100475870544,0.00799640051103,0.060819179636779,0.057450489621009,0,0.4024952743653,0.40139175598667,0.003340736537598,0.0063236824791219,0.033066179772543,0.0016708382214208,2.87263e+07
2165295,0.0061414156886021,0.00073062857799307,0.015446016580827,0.023930383503418,0.020996955714258,0.1358236484201,0.048402994504969,0,0.51801489593904,0.2018808197234,0.0021826954374007,0.0015284611997166,0.01950468130732,0.0014830841103601,1.56687e+07
22471685,0.00092103106448785,0.00072348401165898,0.0016669636048774,0.0059488601135967,0.003706572786682,0.076749025448792,0.060270451322325,0,0.41741150647444,0.41188845575502,0.00091205165299563,0.0025533597964667,0.01608853984792,0.0006394623755532,1.40321e+07
6560899,0.00051040113422474,0.0015334034075631,0.006254613899142,0.0083495685545968,0.005386711970471,0.081447847661884,0.018971742159427,0,0.52795595101322,0.32113899141998,0.0021983548852331,0.0018381040846757,0.02311545136767,0.00062205138233641,1.63636e+07
6560947,0.0011939686785452,0.0016074895379438,0.0034280490961646,0.0048632382760257,0.0040997778161267,0.053546097760904,0.055677552957418,0,0.51633105397127,0.33093856508046,0.00080228870960783,0.001842400448682,0.023577483929419,0.0011769813192976,1.85432e+07
6619732,0.00050439908010827,0.00037666237137238,0.0038119031030932,0.0031775477363388,0.0017856504288101,0.042517987829314,0.038535078579224,0.0031953598490687,0.55097322325871,0.32174261527933,0.010142731190619,0.0024469181777265,0.018983310007214,0.00069406201254062,1.62193e+08
17556395,0.00021457929292031,0.00051883351422522,0.0086496272440973,0.0035501663612263,0.0015060583954593,0.11755956087753,0.046910396242193,0.010887497108695,0.44152447378254,0.29642990587691,0.0067200149458214,0.015787591409711,0.048546163016209,0.00038992580467235,1.12406e+07
6561405,0.00084317505375433,0.0011587103197721,0.0067153721494317,0.012072798720488,0.009247280507568,0.067194500640815,0.029996345764794,0,0.53174947834468,0.31528158795056,0.0013298238552711,0.0011129529398057,0.021355827181155,0.0010743451504592,1.88822e+07
