date_50,C_50_3,LP_50_3,SP_50_3,C_50_4,LP_50_4,SP_50_4,C_50_5,LP_50_5,SP_50_5,C_50_8,LP_50_8,SP_50_8,C_50_6,LP_50_6,SP_50_6,C_50_9,LP_50_9,SP_50_9,C_50_1,LP_50_1,SP_50_1,C_50_7,LP_50_7,SP_50_7,C_50_2,LP_50_2,SP_50_2,date_2123,C_2123_3,LP_2123_3,SP_2123_3,C_2123_4,LP_2123_4,SP_2123_4,C_2123_5,LP_2123_5,SP_2123_5,C_2123_8,LP_2123_8,SP_2123_8,C_2123_6,LP_2123_6,SP_2123_6,C_2123_9,LP_2123_9,SP_2123_9,C_2123_1,LP_2123_1,SP_2123_1,C_2123_7,LP_2123_7,SP_2123_7,C_2123_2,LP_2123_2,SP_2123_2
06/01/2013 14:30,151.833,116.523,116.523,501.402,374.286,374.286,709.731,536.712,536.712,137.709,102.399,105.93,1334.718,1013.397,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1458.303,1122.858,1122.858,137.709,102.399,102.399,05/21/04 13:30,173.019,134.178,137.709,755.634,554.367,561.429,709.731,536.712,536.712,346.038,229.515,240.108,1334.718,1013.397,1016.928,391.941,300.135,300.135,134.178,84.744,84.744,1447.71,1112.265,1115.796,1719.597,1338.249,1359.435
06/01/2013 14:32,151.833,116.523,116.523,501.402,374.286,374.286,709.731,536.712,536.712,137.709,102.399,105.93,1334.718,1013.397,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1458.303,1122.858,1122.858,137.709,102.399,102.399,05/21/04 13:32,173.019,134.178,137.709,755.634,557.898,561.429,709.731,536.712,536.712,349.569,233.046,243.639,1334.718,1013.397,1016.928,391.941,300.135,300.135,134.178,84.744,84.744,1447.71,1112.265,1115.796,1716.066,1334.718,1359.435
06/01/2013 14:34,151.833,116.523,116.523,501.402,374.286,374.286,709.731,536.712,536.712,137.709,102.399,105.93,1334.718,1013.397,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1458.303,1122.858,1126.389,137.709,102.399,102.399,05/21/04 13:34,176.55,134.178,141.24,755.634,557.898,561.429,709.731,536.712,536.712,349.569,236.577,247.17,1334.718,1013.397,1016.928,391.941,300.135,300.135,134.178,84.744,88.275,1447.71,1112.265,1115.796,1716.066,1334.718,1359.435
06/01/2013 14:36,151.833,116.523,116.523,501.402,374.286,374.286,709.731,536.712,536.712,137.709,102.399,105.93,1334.718,1013.397,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1461.834,1122.858,1126.389,137.709,102.399,102.399,05/21/04 13:36,176.55,134.178,141.24,755.634,557.898,564.96,709.731,536.712,536.712,353.1,236.577,247.17,1334.718,1013.397,1016.928,391.941,300.135,300.135,137.709,84.744,88.275,1447.71,1112.265,1115.796,1716.066,1334.718,1355.904
06/01/2013 14:38,151.833,116.523,116.523,497.871,374.286,374.286,709.731,536.712,536.712,137.709,102.399,105.93,1334.718,1013.397,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1461.834,1126.389,1126.389,137.709,102.399,102.399,05/21/04 13:38,176.55,134.178,141.24,755.634,557.898,564.96,709.731,536.712,536.712,356.631,240.108,250.701,1334.718,1013.397,1016.928,391.941,300.135,300.135,137.709,84.744,88.275,1447.71,1112.265,1115.796,1716.066,1334.718,1355.904
06/01/2013 14:40,151.833,116.523,116.523,497.871,374.286,374.286,709.731,536.712,536.712,137.709,102.399,105.93,1334.718,1013.397,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1461.834,1126.389,1126.389,137.709,102.399,102.399,05/21/04 13:40,176.55,137.709,141.24,755.634,561.429,564.96,709.731,536.712,536.712,356.631,243.639,254.232,1334.718,1013.397,1016.928,391.941,300.135,300.135,141.24,88.275,88.275,1447.71,1112.265,1115.796,1716.066,1334.718,1355.904
06/01/2013 14:42,151.833,116.523,116.523,497.871,374.286,374.286,709.731,536.712,536.712,137.709,102.399,105.93,1334.718,1013.397,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1461.834,1126.389,1126.389,137.709,102.399,102.399,05/21/04 13:42,180.081,137.709,141.24,755.634,561.429,564.96,709.731,536.712,536.712,360.162,243.639,254.232,1334.718,1013.397,1016.928,391.941,300.135,300.135,141.24,88.275,88.275,1447.71,1112.265,1115.796,1716.066,1334.718,1355.904
06/01/2013 14:44,151.833,116.523,116.523,497.871,374.286,374.286,709.731,536.712,536.712,137.709,102.399,105.93,1334.718,1013.397,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1461.834,1126.389,1126.389,137.709,102.399,102.399,05/21/04 13:44,180.081,137.709,144.771,755.634,561.429,568.491,709.731,536.712,536.712,363.693,247.17,257.763,1334.718,1013.397,1016.928,391.941,300.135,300.135,141.24,88.275,91.806,1447.71,1112.265,1115.796,1712.535,1334.718,1359.435
06/01/2013 14:46,151.833,116.523,116.523,497.871,374.286,374.286,709.731,536.712,536.712,137.709,102.399,105.93,1338.249,1013.397,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1461.834,1126.389,1126.389,137.709,102.399,102.399,05/21/04 13:46,183.612,137.709,144.771,755.634,561.429,568.491,709.731,536.712,536.712,367.224,250.701,261.294,1334.718,1013.397,1016.928,391.941,300.135,300.135,144.771,88.275,91.806,1447.71,1112.265,1115.796,1712.535,1338.249,1359.435
06/01/2013 14:48,151.833,116.523,116.523,497.871,374.286,374.286,709.731,536.712,536.712,137.709,102.399,105.93,1338.249,1013.397,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1461.834,1126.389,1126.389,137.709,102.399,102.399,05/21/04 13:48,183.612,141.24,144.771,759.165,564.96,568.491,709.731,536.712,536.712,370.755,254.232,264.825,1334.718,1013.397,1016.928,391.941,300.135,300.135,144.771,88.275,91.806,1447.71,1112.265,1115.796,1712.535,1338.249,1359.435
06/01/2013 14:50,151.833,116.523,116.523,497.871,374.286,377.817,709.731,536.712,536.712,137.709,102.399,105.93,1338.249,1013.397,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1461.834,1126.389,1126.389,137.709,102.399,102.399,05/21/04 13:50,187.143,141.24,148.302,759.165,564.96,572.022,709.731,536.712,536.712,374.286,254.232,268.356,1334.718,1013.397,1016.928,391.941,300.135,300.135,144.771,88.275,91.806,1447.71,1112.265,1115.796,1712.535,1338.249,1359.435
06/01/2013 14:52,151.833,116.523,116.523,497.871,374.286,377.817,709.731,536.712,536.712,137.709,102.399,105.93,1338.249,1013.397,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1461.834,1126.389,1129.92,137.709,102.399,102.399,05/21/04 13:52,187.143,144.771,148.302,759.165,564.96,572.022,709.731,536.712,536.712,374.286,257.763,271.887,1334.718,1013.397,1016.928,391.941,300.135,300.135,148.302,91.806,91.806,1447.71,1112.265,1115.796,1712.535,1338.249,1362.966
06/01/2013 14:54,151.833,116.523,116.523,497.871,374.286,377.817,709.731,536.712,536.712,137.709,102.399,105.93,1338.249,1016.928,1016.928,391.941,300.135,300.135,35.31,24.717,28.248,1461.834,1126.389,1129.92,134.178,102.399,102.399,05/21/04 13:54,190.674,144.771,148.302,759.165,568.491,575.553,709.731,536.712,536.712,377.817,261.294,271.887,1334.718,1013.397,1016.928,391.941,300.135,300.135,148.302,91.806,91.806,1447.71,1112.265,1115.796,1712.535,1341.78,1362.966
06/01/2013 14:56,151.833,116.523,116.523,497.871,374.286,377.817,709.731,536.712,536.712,137.709,102.399,105.93,1338.249,1016.928,1016.928,391.941,300.135,303.666,35.31,24.717,28.248,1465.365,1129.92,1129.92,134.178,102.399,102.399,05/21/04 13:56,190.674,144.771,151.833,759.165,568.491,575.553,709.731,536.712,536.712,381.348,264.825,275.418,1334.718,1013.397,1016.928,391.941,300.135,300.135,148.302,91.806,95.337,1447.71,1112.265,1115.796,1712.535,1341.78,1366.497
06/01/2013 14:58,151.833,116.523,116.523,497.871,374.286,377.817,709.731,536.712,536.712,137.709,102.399,105.93,1338.249,1016.928,1016.928,391.941,300.135,303.666,35.31,24.717,28.248,1465.365,1129.92,1129.92,134.178,102.399,102.399,05/21/04 13:58,194.205,148.302,151.833,759.165,572.022,579.084,709.731,536.712,536.712,384.879,268.356,278.949,1334.718,1013.397,1016.928,391.941,300.135,300.135,151.833,91.806,95.337,1447.71,1112.265,1115.796,1712.535,1345.311,1366.497
06/01/2013 15:00,151.833,116.523,116.523,497.871,374.286,377.817,709.731,536.712,536.712,137.709,102.399,105.93,1338.249,1016.928,1016.928,391.941,300.135,303.666,35.31,24.717,28.248,1465.365,1129.92,1129.92,134.178,102.399,102.399,05/21/04 14:00,197.736,151.833,155.364,759.165,572.022,579.084,709.731,536.712,536.712,388.41,271.887,282.48,1334.718,1013.397,1016.928,391.941,300.135,300.135,151.833,91.806,95.337,1447.71,1112.265,1115.796,1712.535,1345.311,1370.028
06/01/2013 15:02,151.833,116.523,116.523,497.871,374.286,377.817,709.731,536.712,536.712,137.709,102.399,105.93,1338.249,1016.928,1020.459,391.941,300.135,303.666,35.31,24.717,28.248,1465.365,1129.92,1129.92,134.178,102.399,102.399,05/21/04 14:02,201.267,151.833,158.895,762.696,575.553,579.084,709.731,536.712,536.712,391.941,275.418,286.011,1334.718,1013.397,1016.928,391.941,300.135,300.135,151.833,91.806,95.337,1447.71,1112.265,1115.796,1712.535,1348.842,1370.028
06/01/2013 15:04,151.833,116.523,120.054,497.871,374.286,377.817,709.731,536.712,536.712,137.709,102.399,105.93,1338.249,1016.928,1020.459,391.941,300.135,303.666,35.31,24.717,28.248,1465.365,1129.92,1129.92,134.178,102.399,102.399,05/21/04 14:04,201.267,155.364,158.895,762.696,575.553,582.615,709.731,536.712,536.712,395.472,278.949,289.542,1334.718,1013.397,1016.928,391.941,300.135,300.135,155.364,91.806,95.337,1447.71,1112.265,1115.796,1712.535,1352.373,1373.559
06/01/2013 15:06,151.833,116.523,120.054,497.871,374.286,377.817,709.731,536.712,536.712,137.709,102.399,105.93,1338.249,1016.928,1020.459,395.472,303.666,303.666,35.31,24.717,28.248,1465.365,1129.92,1133.451,134.178,102.399,102.399,05/21/04 14:06,204.798,155.364,162.426,762.696,579.084,586.146,709.731,536.712,536.712,399.003,278.949,293.073,1334.718,1013.397,1016.928,391.941,300.135,300.135,155.364,91.806,95.337,1447.71,1112.265,1115.796,1716.066,1352.373,1377.09
06/01/2013 15:08,151.833,116.523,120.054,497.871,374.286,377.817,709.731,536.712,536.712,137.709,102.399,105.93,1338.249,1016.928,1020.459,395.472,303.666,303.666,35.31,24.717,28.248,1465.365,1129.92,1133.451,134.178,102.399,102.399,05/21/04 14:08,208.329,158.895,165.957,762.696,579.084,586.146,709.731,536.712,536.712,406.065,286.011,296.604,1334.718,1013.397,1016.928,391.941,300.135,300.135,155.364,95.337,95.337,1447.71,1112.265,1115.796,1716.066,1355.904,1377.09
06/01/2013 15:10,155.364,116.523,120.054,501.402,374.286,377.817,713.262,536.712,536.712,137.709,102.399,109.461,1338.249,1016.928,1020.459,395.472,303.666,303.666,35.31,24.717,28.248,1468.896,1133.451,1133.451,134.178,102.399,102.399,05/21/04 14:10,211.86,162.426,165.957,766.227,582.615,589.677,709.731,536.712,536.712,409.596,289.542,300.135,1334.718,1013.397,1016.928,391.941,300.135,300.135,158.895,95.337,95.337,1447.71,1112.265,1115.796,1716.066,1359.435,1380.621
06/01/2013 15:12,155.364,116.523,120.054,501.402,374.286,377.817,713.262,536.712,540.243,137.709,102.399,109.461,1338.249,1016.928,1020.459,395.472,303.666,307.197,35.31,24.717,28.248,1468.896,1133.451,1133.451,134.178,102.399,102.399,05/21/04 14:12,215.391,165.957,169.488,766.227,582.615,589.677,709.731,536.712,536.712,413.127,293.073,303.666,1334.718,1013.397,1016.928,391.941,300.135,300.135,158.895,95.337,98.868,1447.71,1112.265,1115.796,1716.066,1362.966,1384.152
06/01/2013 15:14,155.364,120.054,120.054,501.402,374.286,377.817,713.262,540.243,540.243,141.24,102.399,109.461,1338.249,1016.928,1020.459,395.472,303.666,307.197,35.31,24.717,28.248,1468.896,1133.451,1133.451,134.178,102.399,102.399,05/21/04 14:14,222.453,165.957,173.019,769.758,586.146,593.208,709.731,536.712,536.712,416.658,296.604,310.728,1334.718,1013.397,1016.928,391.941,300.135,300.135,158.895,95.337,98.868,1447.71,1112.265,1115.796,1716.066,1366.497,1387.683
06/01/2013 15:16,155.364,120.054,120.054,501.402,374.286,377.817,713.262,540.243,540.243,141.24,102.399,109.461,1338.249,1016.928,1020.459,399.003,307.197,307.197,35.31,24.717,28.248,1468.896,1133.451,1133.451,134.178,102.399,102.399,05/21/04 14:16,225.984,169.488,176.55,769.758,589.677,596.739,709.731,536.712,536.712,423.72,300.135,314.259,1334.718,1013.397,1016.928,391.941,300.135,300.135,158.895,95.337,98.868,1447.71,1112.265,1115.796,1719.597,1366.497,1391.214
06/01/2013 15:18,155.364,120.054,120.054,501.402,374.286,377.817,713.262,540.243,540.243,141.24,102.399,109.461,1338.249,1020.459,1020.459,399.003,307.197,307.197,35.31,24.717,28.248,1468.896,1133.451,1136.982,134.178,102.399,102.399,05/21/04 14:18,229.515,173.019,180.081,773.289,589.677,600.27,709.731,536.712,536.712,427.251,303.666,317.79,1334.718,1013.397,1016.928,391.941,300.135,300.135,162.426,95.337,98.868,1447.71,1112.265,1112.265,1719.597,1370.028,1394.745
06/01/2013 15:20,155.364,120.054,120.054,501.402,374.286,377.817,713.262,540.243,540.243,141.24,102.399,109.461,1341.78,1020.459,1023.99,399.003,307.197,310.728,35.31,24.717,28.248,1472.427,1136.982,1136.982,137.709,102.399,102.399,05/21/04 14:20,233.046,176.55,183.612,773.289,593.208,600.27,709.731,536.712,536.712,430.782,307.197,321.321,1334.718,1013.397,1016.928,391.941,300.135,300.135,162.426,95.337,98.868,1447.71,1112.265,1112.265,1719.597,1373.559,1398.276
06/01/2013 15:22,155.364,120.054,123.585,501.402,377.817,377.817,716.793,540.243,543.774,141.24,105.93,109.461,1341.78,1020.459,1023.99,402.534,310.728,310.728,35.31,28.248,28.248,1472.427,1136.982,1136.982,137.709,102.399,105.93,05/21/04 14:22,236.577,180.081,187.143,776.82,596.739,603.801,709.731,536.712,536.712,437.844,310.728,324.852,1334.718,1013.397,1016.928,391.941,300.135,300.135,162.426,95.337,98.868,1447.71,1112.265,1112.265,1719.597,1377.09,1398.276
06/01/2013 15:24,158.895,120.054,123.585,501.402,377.817,377.817,716.793,543.774,543.774,141.24,105.93,109.461,1341.78,1020.459,1023.99,402.534,310.728,314.259,35.31,28.248,28.248,1472.427,1136.982,1136.982,137.709,102.399,105.93,05/21/04 14:24,243.639,183.612,190.674,780.351,600.27,607.332,709.731,536.712,536.712,441.375,317.79,331.914,1334.718,1013.397,1016.928,391.941,300.135,300.135,162.426,95.337,98.868,1447.71,1112.265,1112.265,1723.128,1380.621,1401.807
06/01/2013 15:26,158.895,120.054,123.585,501.402,377.817,381.348,720.324,543.774,543.774,141.24,105.93,109.461,1341.78,1023.99,1023.99,402.534,314.259,314.259,35.31,28.248,28.248,1475.958,1140.513,1140.513,137.709,102.399,105.93,05/21/04 14:26,247.17,187.143,194.205,783.882,603.801,610.863,709.731,536.712,536.712,448.437,321.321,335.445,1334.718,1013.397,1016.928,391.941,300.135,300.135,165.957,95.337,98.868,1447.71,1112.265,1112.265,1723.128,1384.152,1405.338
06/01/2013 15:28,158.895,123.585,123.585,501.402,377.817,381.348,720.324,547.305,547.305,141.24,105.93,109.461,1345.311,1023.99,1027.521,406.065,314.259,317.79,35.31,28.248,28.248,1475.958,1140.513,1140.513,137.709,102.399,105.93,05/21/04 14:28,254.232,190.674,197.736,787.413,607.332,614.394,709.731,536.712,536.712,451.968,324.852,338.976,1334.718,1013.397,1016.928,391.941,300.135,300.135,165.957,98.868,98.868,1447.71,1112.265,1112.265,1723.128,1387.683,1408.869
06/01/2013 15:30,158.895,123.585,123.585,504.933,377.817,381.348,723.855,547.305,547.305,141.24,105.93,109.461,1345.311,1023.99,1027.521,406.065,317.79,317.79,35.31,28.248,28.248,1475.958,1140.513,1144.044,137.709,102.399,105.93,05/21/04 14:30,257.763,197.736,201.267,790.944,610.863,617.925,709.731,536.712,536.712,459.03,331.914,346.038,1334.718,1013.397,1016.928,391.941,300.135,300.135,165.957,98.868,102.399,1447.71,1112.265,1112.265,1726.659,1391.214,1412.4
06/01/2013 15:32,158.895,123.585,127.116,504.933,377.817,381.348,723.855,550.836,550.836,144.771,105.93,109.461,1345.311,1027.521,1027.521,409.596,317.79,321.321,35.31,28.248,28.248,1479.489,1144.044,1144.044,137.709,102.399,105.93,05/21/04 14:32,264.825,201.267,204.798,794.475,614.394,621.456,709.731,536.712,536.712,466.092,335.445,349.569,1334.718,1013.397,1016.928,391.941,300.135,300.135,165.957,98.868,102.399,1447.71,1112.265,1112.265,1726.659,1394.745,1415.931
06/01/2013 15:34,162.426,123.585,127.116,504.933,381.348,381.348,727.386,554.367,554.367,144.771,105.93,112.992,1348.842,1027.521,1031.052,413.127,321.321,321.321,38.841,28.248,28.248,1479.489,1144.044,1144.044,137.709,102.399,105.93,05/21/04 14:34,268.356,204.798,211.86,798.006,617.925,628.518,709.731,536.712,536.712,469.623,338.976,356.631,1334.718,1013.397,1016.928,391.941,300.135,300.135,169.488,98.868,102.399,1447.71,1112.265,1112.265,1726.659,1394.745,1419.462
06/01/2013 15:36,162.426,127.116,127.116,504.933,381.348,384.879,730.917,557.898,557.898,144.771,105.93,112.992,1348.842,1031.052,1031.052,416.658,324.852,324.852,38.841,28.248,31.779,1483.02,1147.575,1147.575,137.709,105.93,105.93,05/21/04 14:36,275.418,208.329,215.391,801.537,624.987,632.049,709.731,536.712,536.712,476.685,346.038,360.162,1334.718,1013.397,1016.928,391.941,300.135,300.135,169.488,98.868,102.399,1447.71,1112.265,1112.265,1726.659,1398.276,1419.462
06/01/2013 15:38,165.957,127.116,130.647,508.464,381.348,384.879,734.448,561.429,561.429,144.771,109.461,112.992,1352.373,1031.052,1034.583,420.189,328.383,328.383,38.841,28.248,31.779,1483.02,1147.575,1151.106,137.709,105.93,105.93,05/21/04 14:38,282.48,215.391,218.922,808.599,628.518,635.58,709.731,536.712,536.712,483.747,349.569,363.693,1334.718,1013.397,1016.928,391.941,300.135,300.135,169.488,98.868,102.399,1447.71,1112.265,1112.265,1730.19,1401.807,1422.993
06/01/2013 15:40,165.957,130.647,130.647,508.464,384.879,388.41,737.979,564.96,564.96,148.302,109.461,112.992,1355.904,1034.583,1038.114,423.72,331.914,331.914,38.841,31.779,31.779,1486.551,1151.106,1151.106,137.709,105.93,105.93,05/21/04 14:40,286.011,218.922,225.984,812.13,632.049,642.642,709.731,536.712,536.712,490.809,356.631,370.755,1334.718,1013.397,1016.928,391.941,300.135,300.135,169.488,98.868,102.399,1447.71,1112.265,1112.265,1730.19,1401.807,1426.524
06/01/2013 15:42,169.488,130.647,134.178,511.995,388.41,388.41,745.041,572.022,572.022,148.302,109.461,116.523,1359.435,1038.114,1041.645,427.251,335.445,338.976,42.372,31.779,31.779,1490.082,1154.637,1154.637,141.24,105.93,109.461,05/21/04 14:42,293.073,222.453,229.515,819.192,639.111,646.173,709.731,536.712,536.712,497.871,360.162,377.817,1334.718,1013.397,1016.928,388.41,300.135,300.135,169.488,98.868,102.399,1447.71,1112.265,1112.265,1730.19,1405.338,1426.524
06/01/2013 15:44,169.488,134.178,134.178,515.526,388.41,391.941,752.103,579.084,579.084,148.302,109.461,116.523,1362.966,1041.645,1045.176,434.313,342.507,342.507,42.372,31.779,35.31,1493.613,1158.168,1161.699,141.24,109.461,109.461,05/21/04 14:44,300.135,229.515,233.046,826.254,642.642,653.235,709.731,536.712,536.712,504.933,367.224,381.348,1334.718,1013.397,1016.928,388.41,300.135,300.135,169.488,98.868,102.399,1447.71,1112.265,1112.265,1730.19,1408.869,1430.055
06/01/2013 15:46,173.019,134.178,137.709,515.526,391.941,395.472,762.696,589.677,589.677,151.833,112.992,116.523,1370.028,1048.707,1052.238,437.844,349.569,349.569,42.372,35.31,35.31,1500.675,1165.23,1165.23,141.24,109.461,109.461,05/21/04 14:46,303.666,233.046,240.108,829.785,649.704,656.766,709.731,536.712,536.712,511.995,370.755,388.41,1334.718,1013.397,1016.928,388.41,300.135,300.135,173.019,98.868,102.399,1447.71,1112.265,1112.265,1730.19,1408.869,1430.055
06/01/2013 15:48,176.55,137.709,141.24,522.588,395.472,399.003,776.82,600.27,603.801,155.364,112.992,120.054,1377.09,1055.769,1059.3,448.437,356.631,360.162,45.903,38.841,38.841,1507.737,1172.292,1172.292,144.771,112.992,112.992,05/21/04 14:48,310.728,240.108,243.639,836.847,656.766,663.828,709.731,536.712,536.712,519.057,377.817,391.941,1334.718,1013.397,1016.928,388.41,300.135,300.135,173.019,98.868,102.399,1447.71,1112.265,1112.265,1726.659,1408.869,1430.055
06/01/2013 15:50,180.081,141.24,144.771,526.119,402.534,406.065,790.944,617.925,617.925,155.364,116.523,120.054,1384.152,1066.362,1069.893,459.03,367.224,370.755,49.434,42.372,42.372,1514.799,1179.354,1179.354,148.302,112.992,112.992,05/21/04 14:50,317.79,243.639,250.701,843.909,663.828,670.89,709.731,536.712,536.712,526.119,384.879,399.003,1334.718,1013.397,1016.928,388.41,300.135,300.135,173.019,98.868,102.399,1447.71,1112.265,1112.265,1726.659,1412.4,1433.586
06/01/2013 15:52,183.612,144.771,148.302,533.181,409.596,413.127,815.661,639.111,642.642,158.895,120.054,123.585,1398.276,1076.955,1080.486,473.154,381.348,384.879,52.965,45.903,45.903,1525.392,1189.947,1189.947,148.302,116.523,116.523,05/21/04 14:52,324.852,250.701,254.232,854.502,667.359,677.952,709.731,536.712,536.712,533.181,388.41,406.065,1334.718,1013.397,1016.928,388.41,300.135,300.135,173.019,98.868,102.399,1447.71,1112.265,1112.265,1726.659,1412.4,1433.586
06/01/2013 15:54,190.674,151.833,155.364,543.774,420.189,423.72,843.909,667.359,670.89,162.426,123.585,127.116,1412.4,1094.61,1098.141,490.809,399.003,402.534,60.027,49.434,52.965,1539.516,1204.071,1204.071,151.833,120.054,120.054,05/21/04 14:54,331.914,254.232,261.294,861.564,674.421,685.014,709.731,536.712,536.712,540.243,395.472,409.596,1334.718,1013.397,1016.928,388.41,300.135,300.135,173.019,98.868,102.399,1447.71,1112.265,1112.265,1723.128,1412.4,1433.586
06/01/2013 15:56,197.736,158.895,158.895,557.898,430.782,434.313,879.219,702.669,706.2,169.488,127.116,130.647,1433.586,1112.265,1115.796,511.995,420.189,423.72,67.089,56.496,60.027,1553.64,1218.195,1218.195,158.895,127.116,127.116,05/21/04 14:56,338.976,261.294,264.825,868.626,681.483,692.076,709.731,536.712,536.712,547.305,402.534,416.658,1334.718,1013.397,1016.928,388.41,300.135,300.135,173.019,98.868,102.399,1447.71,1112.265,1112.265,1723.128,1412.4,1430.055
06/01/2013 15:58,204.798,165.957,169.488,572.022,448.437,451.968,921.591,745.041,748.572,173.019,130.647,137.709,1458.303,1136.982,1140.513,536.712,448.437,448.437,74.151,67.089,67.089,1571.295,1235.85,1239.381,165.957,130.647,130.647,05/21/04 14:58,346.038,264.825,271.887,875.688,688.545,699.138,709.731,536.712,536.712,557.898,406.065,423.72,1334.718,1013.397,1016.928,388.41,300.135,300.135,173.019,98.868,102.399,1447.71,1112.265,1112.265,1719.597,1408.869,1430.055
06/01/2013 16:00,215.391,176.55,176.55,589.677,466.092,469.623,971.025,794.475,798.006,180.081,137.709,144.771,1490.082,1168.761,1172.292,568.491,476.685,480.216,88.275,77.682,77.682,1592.481,1257.036,1260.567,173.019,141.24,137.709,05/21/04 15:00,353.1,271.887,278.949,886.281,695.607,706.2,709.731,536.712,536.712,564.96,413.127,430.782,1334.718,1013.397,1016.928,388.41,300.135,300.135,173.019,98.868,102.399,1447.71,1112.265,1112.265,1716.066,1408.869,1430.055
06/01/2013 16:02,225.984,187.143,187.143,610.863,487.278,490.809,1023.99,850.971,850.971,190.674,144.771,151.833,1521.861,1204.071,1207.602,603.801,511.995,511.995,98.868,91.806,91.806,1617.198,1281.753,1285.284,180.081,148.302,148.302,05/21/04 15:02,356.631,278.949,282.48,893.343,706.2,713.262,709.731,536.712,536.712,572.022,420.189,434.313,1334.718,1013.397,1016.928,388.41,300.135,300.135,173.019,98.868,102.399,1447.71,1112.265,1112.265,1712.535,1408.869,1426.524
06/01/2013 16:04,240.108,197.736,201.267,635.58,511.995,511.995,1084.017,910.998,910.998,197.736,151.833,158.895,1560.702,1242.912,1246.443,639.111,547.305,550.836,112.992,105.93,105.93,1645.446,1310.001,1310.001,190.674,158.895,155.364,05/21/04 15:04,363.693,282.48,289.542,903.936,713.262,720.324,709.731,536.712,536.712,582.615,423.72,441.375,1334.718,1013.397,1016.928,388.41,300.135,300.135,173.019,98.868,102.399,1447.71,1112.265,1112.265,1709.004,1405.338,1426.524
06/01/2013 16:06,254.232,211.86,211.86,660.297,536.712,540.243,1151.106,978.087,978.087,208.329,162.426,165.957,1603.074,1281.753,1285.284,681.483,589.677,593.208,130.647,123.585,123.585,1673.694,1338.249,1341.78,201.267,169.488,169.488,05/21/04 15:06,370.755,289.542,296.604,914.529,720.324,730.917,709.731,536.712,536.712,589.677,430.782,448.437,1334.718,1013.397,1016.928,388.41,300.135,300.135,169.488,98.868,102.399,1447.71,1112.265,1112.265,1705.473,1401.807,1422.993
06/01/2013 16:08,268.356,225.984,229.515,688.545,564.96,568.491,1228.788,1052.238,1055.769,218.922,173.019,176.55,1645.446,1324.125,1327.656,727.386,635.58,639.111,148.302,141.24,141.24,1705.473,1370.028,1370.028,215.391,183.612,180.081,05/21/04 15:08,377.817,296.604,303.666,921.591,727.386,737.979,709.731,536.712,536.712,596.739,437.844,455.499,1334.718,1013.397,1016.928,388.41,300.135,300.135,169.488,98.868,102.399,1447.71,1112.265,1112.265,1701.942,1401.807,1419.462
06/01/2013 16:10,286.011,243.639,243.639,720.324,596.739,600.27,1310.001,1136.982,1140.513,233.046,183.612,190.674,1687.818,1370.028,1373.559,780.351,688.545,688.545,169.488,162.426,162.426,1737.252,1401.807,1401.807,229.515,197.736,194.205,05/21/04 15:10,384.879,300.135,307.197,932.184,734.448,745.041,709.731,536.712,536.712,607.332,444.906,459.03,1334.718,1013.397,1016.928,388.41,300.135,300.135,169.488,98.868,102.399,1447.71,1112.265,1112.265,1694.88,1398.276,1419.462
06/01/2013 16:12,307.197,261.294,264.825,755.634,632.049,635.58,1405.338,1232.319,1232.319,247.17,197.736,201.267,1737.252,1415.931,1419.462,833.316,741.51,741.51,194.205,187.143,187.143,1769.031,1433.586,1437.117,243.639,215.391,211.86,05/21/04 15:12,391.941,307.197,314.259,942.777,745.041,752.103,709.731,536.712,536.712,614.394,448.437,466.092,1334.718,1013.397,1016.928,388.41,300.135,300.135,169.488,98.868,102.399,1447.71,1112.265,1112.265,1691.349,1394.745,1415.931
06/01/2013 16:14,328.383,282.48,282.48,794.475,670.89,670.89,1507.737,1334.718,1338.249,261.294,211.86,218.922,1786.686,1465.365,1468.896,889.812,798.006,801.537,222.453,211.86,211.86,1804.341,1468.896,1468.896,264.825,233.046,229.515,05/21/04 15:14,399.003,314.259,321.321,953.37,752.103,762.696,709.731,536.712,536.712,624.987,455.499,473.154,1334.718,1013.397,1016.928,388.41,300.135,300.135,169.488,98.868,102.399,1447.71,1112.265,1112.265,1684.287,1391.214,1412.4
